	image	clusterid	Morph	BinaryType
1411	TIC0252890740_morp0.318.png	0	0.318	Detached
1412	TIC0098337456_morp0.099.png	1	0.099	Detached
1413	TIC0121092386_morp0.661.png	3	0.661	SemiDetached
1414	TIC0158536052_morp0.093.png	0	0.093	Detached
1415	TIC0142441910_morp0.359.png	3	0.359	Detached
1416	TIC0047757785_morp0.335.png	0	0.335	Detached
1417	TIC0262758522_morp0.282.png	1	0.282	Detached
1418	TIC0401926767_morp0.059.png	1	0.059	Detached
1419	TIC0371738956_morp0.725.png	2	0.725	OverContact
1420	TIC0335720078_morp0.908.png	2	0.908	Ellipsoidal
1421	TIC0179034615_morp0.55.png	3	0.55	SemiDetached
1422	TIC0066668289_morp0.208.png	0	0.208	Detached
1423	TIC0305466425_morp0.287.png	0	0.287	Detached
1424	TIC0122304494_morp0.426.png	1	0.426	SemiDetached
1425	TIC0304071827_morp0.523.png	0	0.523	SemiDetached
1426	TIC0233058265_morp0.116.png	0	0.116	Detached
1427	TIC0279323519_morp0.332.png	1	0.332	Detached
1428	TIC0300903537_morp0.214.png	1	0.214	Detached
1429	TIC0077031414_morp0.512.png	1	0.512	SemiDetached
1430	TIC0448727889_morp0.841.png	2	0.841	Ellipsoidal
1431	TIC0167654878_morp0.961.png	2	0.961	Ellipsoidal
1432	TIC0349059354_morp0.522.png	3	0.522	SemiDetached
1433	TIC0381167995_morp0.668.png	3	0.668	SemiDetached
1434	TIC0063451547_morp0.67.png	3	0.67	SemiDetached
1435	TIC0441026718_morp0.361.png	0	0.361	Detached
1436	TIC0236338880_morp0.607.png	3	0.607	SemiDetached
1437	TIC0180416826_morp0.27.png	1	0.27	Detached
1438	TIC0260504147_morp0.179.png	0	0.179	Detached
1439	TIC0153991851_morp0.663.png	2	0.663	SemiDetached
1440	TIC0356630364_morp0.512.png	0	0.512	SemiDetached
1441	TIC0139378835_morp0.473.png	0	0.473	SemiDetached
1442	TIC0284909275_morp0.385.png	1	0.385	Detached
1443	TIC0317642317_morp0.72.png	2	0.72	OverContact
1444	TIC0272086869_morp0.193.png	1	0.193	Detached
1445	TIC0240122720_morp0.538.png	3	0.538	SemiDetached
1446	TIC0095867802_morp0.536.png	3	0.536	SemiDetached
1447	TIC0349642881_morp0.346.png	1	0.346	Detached
1448	TIC0129538133_morp0.237.png	1	0.237	Detached
1449	TIC0445829772_morp0.821.png	2	0.821	Ellipsoidal
1450	TIC0349521875_morp0.113.png	1	0.113	Detached
1451	TIC0261746657_morp0.52.png	3	0.52	SemiDetached
1452	TIC0031743416_morp0.496.png	3	0.496	SemiDetached
1453	TIC0272841995_morp0.703.png	2	0.703	OverContact
1454	TIC0022221233_morp0.686.png	3	0.686	SemiDetached
1455	TIC0229503517_morp0.345.png	1	0.345	Detached
1456	TIC0442829369_morp0.405.png	3	0.405	SemiDetached
1457	TIC0306362738_morp0.209.png	1	0.209	Detached
1458	TIC0135443051_morp0.584.png	3	0.584	SemiDetached
1459	TIC0076658755_morp0.341.png	0	0.341	Detached
1460	TIC0345710962_morp0.492.png	0	0.492	SemiDetached
1461	TIC0424723563_morp0.845.png	2	0.845	Ellipsoidal
1462	TIC0264540478_morp0.805.png	2	0.805	Ellipsoidal
1463	TIC0308015513_morp0.163.png	0	0.163	Detached
1464	TIC0179985566_morp0.159.png	1	0.159	Detached
1465	TIC0220420534_morp0.53.png	3	0.53	SemiDetached
1466	TIC0167526485_morp0.547.png	3	0.547	SemiDetached
1467	TIC0303255899_morp0.34.png	0	0.34	Detached
1468	TIC0318185328_morp0.745.png	2	0.745	OverContact
1469	TIC0421718004_morp0.553.png	3	0.553	SemiDetached
1470	TIC0151681127_morp0.175.png	1	0.175	Detached
1471	TIC0238197709_morp0.074.png	1	0.074	Detached
1472	TIC0306272819_morp0.445.png	0	0.445	SemiDetached
1473	TIC0331201939_morp0.785.png	2	0.785	OverContact
1474	TIC0175969976_morp0.479.png	0	0.479	SemiDetached
1475	TIC0346541355_morp0.256.png	0	0.256	Detached
1476	TIC0233720276_morp0.473.png	0	0.473	SemiDetached
1477	TIC0066572840_morp0.306.png	0	0.306	Detached
1478	TIC0037817410_morp0.536.png	3	0.536	SemiDetached
1479	TIC0350478924_morp0.741.png	2	0.741	OverContact
1480	TIC0063368767_morp0.605.png	3	0.605	SemiDetached
1481	TIC0308085294_morp0.807.png	0	0.807	Ellipsoidal
1482	TIC0387463207_morp0.76.png	2	0.76	OverContact
1483	TIC0038686737_morp0.44.png	1	0.44	SemiDetached
1484	TIC0308091162_morp0.445.png	1	0.445	SemiDetached
1485	TIC0377253090_morp0.672.png	2	0.672	SemiDetached
1486	TIC0404103665_morp0.321.png	1	0.321	Detached
1487	TIC0296672022_morp0.443.png	0	0.443	SemiDetached
1488	TIC0248403190_morp0.538.png	3	0.538	SemiDetached
1489	TIC0273373712_morp0.469.png	0	0.469	SemiDetached
1490	TIC0468997317_morp0.325.png	0	0.325	Detached
1491	TIC0273697554_morp0.158.png	0	0.158	Detached
1492	TIC0269762258_morp0.327.png	0	0.327	Detached
1493	TIC0230386284_morp0.559.png	3	0.559	SemiDetached
1494	TIC0197933923_morp0.799.png	2	0.799	OverContact
1495	TIC0159644070_morp0.623.png	3	0.623	SemiDetached
1496	TIC0022766107_morp0.408.png	0	0.408	SemiDetached
1497	TIC0285161229_morp0.578.png	0	0.578	SemiDetached
1498	TIC0348759510_morp0.167.png	1	0.167	Detached
1499	TIC0268380299_morp0.283.png	1	0.283	Detached
1500	TIC0123337161_morp0.879.png	2	0.879	Ellipsoidal
1501	TIC0433277449_morp0.376.png	1	0.376	Detached
1502	TIC0471013547_morp0.39.png	0	0.39	Detached
1503	TIC0269031095_morp0.365.png	0	0.365	Detached
1504	TIC0155998626_morp0.81.png	2	0.81	Ellipsoidal
1505	TIC0142875987_morp0.281.png	0	0.281	Detached
1506	TIC0211380233_morp0.258.png	0	0.258	Detached
1507	TIC0261089147_morp0.793.png	2	0.793	OverContact
1508	TIC0240706234_morp0.726.png	2	0.726	OverContact
1509	TIC0176983267_morp0.991.png	2	0.991	Ellipsoidal
1510	TIC0272467271_morp0.544.png	3	0.544	SemiDetached
1511	TIC0164524541_morp0.844.png	2	0.844	Ellipsoidal
1512	TIC0229804573_morp0.629.png	3	0.629	SemiDetached
1513	TIC0195549306_morp0.255.png	0	0.255	Detached
1514	TIC0052276229_morp0.243.png	1	0.243	Detached
1515	TIC0193867475_morp0.484.png	0	0.484	SemiDetached
1516	TIC0120689878_morp0.221.png	1	0.221	Detached
1517	TIC0396059992_morp0.389.png	0	0.389	Detached
1518	TIC0085785338_morp0.442.png	0	0.442	SemiDetached
1519	TIC0076758733_morp0.197.png	0	0.197	Detached
1520	TIC0206539783_morp0.152.png	1	0.152	Detached
1521	TIC0424439457_morp0.08.png	0	0.08	Detached
1522	TIC0035743561_morp0.544.png	3	0.544	SemiDetached
1523	TIC0458859193_morp0.608.png	0	0.608	SemiDetached
1524	TIC0219033506_morp0.594.png	3	0.594	SemiDetached
1525	TIC0268221892_morp0.785.png	0	0.785	OverContact
1526	TIC0308404140_morp0.758.png	0	0.758	OverContact
1527	TIC0239187696_morp0.46.png	3	0.46	SemiDetached
1528	TIC0157448336_morp0.684.png	2	0.684	SemiDetached
1529	TIC0169443390_morp0.325.png	0	0.325	Detached
1530	TIC0350743714_morp0.17.png	1	0.17	Detached
1531	TIC0203387944_morp0.477.png	1	0.477	SemiDetached
1532	TIC0161668117_morp0.684.png	3	0.684	SemiDetached
1533	TIC0470124714_morp0.171.png	0	0.171	Detached
1534	TIC0250386181_morp0.279.png	1	0.279	Detached
1535	TIC0320264006_morp0.202.png	1	0.202	Detached
1536	TIC0254039358_morp0.354.png	1	0.354	Detached
1537	TIC0179244391_morp0.733.png	2	0.733	OverContact
1538	TIC0281494100_morp0.418.png	3	0.418	SemiDetached
1539	TIC0404477044_morp0.448.png	3	0.448	SemiDetached
1540	TIC0396903513_morp0.522.png	3	0.522	SemiDetached
1541	TIC0319863494_morp0.124.png	0	0.124	Detached
1542	TIC0159298033_morp0.571.png	3	0.571	SemiDetached
1543	TIC0305167549_morp0.26.png	3	0.26	Detached
1544	TIC0048499902_morp0.572.png	3	0.572	SemiDetached
1545	TIC0381857817_morp0.545.png	3	0.545	SemiDetached
1546	TIC0159983399_morp0.782.png	2	0.782	OverContact
1547	TIC0329289186_morp0.588.png	3	0.588	SemiDetached
1548	TIC0298079609_morp0.834.png	2	0.834	Ellipsoidal
1549	TIC0087429086_morp0.54.png	0	0.54	SemiDetached
1550	TIC0306130391_morp0.402.png	1	0.402	SemiDetached
1551	TIC0427348923_morp0.303.png	0	0.303	Detached
1552	TIC0201776479_morp0.76.png	2	0.76	OverContact
1553	TIC0158988347_morp0.392.png	0	0.392	Detached
1554	TIC0231851620_morp0.442.png	3	0.442	SemiDetached
1555	TIC0444801274_morp0.521.png	0	0.521	SemiDetached
1556	TIC0055497281_morp0.07.png	1	0.07	Detached
1557	TIC0100100829_morp0.404.png	0	0.404	SemiDetached
1558	TIC0085711393_morp0.483.png	0	0.483	SemiDetached
1559	TIC0219927211_morp0.511.png	0	0.511	SemiDetached
1560	TIC0123201494_morp0.56.png	0	0.56	SemiDetached
1561	TIC0139256217_morp0.554.png	0	0.554	SemiDetached
1562	TIC0292013448_morp0.403.png	0	0.403	SemiDetached
1563	TIC0050380257_morp0.598.png	3	0.598	SemiDetached
1564	TIC0137501278_morp0.249.png	1	0.249	Detached
1565	TIC0063328020_morp0.671.png	2	0.671	SemiDetached
1566	TIC0436863045_morp0.454.png	0	0.454	SemiDetached
1567	TIC0271040768_morp0.139.png	1	0.139	Detached
1568	TIC0274575202_morp0.091.png	1	0.091	Detached
1569	TIC0331221558_morp0.51.png	3	0.51	SemiDetached
1570	TIC0396170777_morp0.468.png	0	0.468	SemiDetached
1571	TIC0284461108_morp0.644.png	3	0.644	SemiDetached
1572	TIC0158713903_morp0.481.png	0	0.481	SemiDetached
1573	TIC0142177867_morp0.396.png	3	0.396	Detached
1574	TIC0158393140_morp0.62.png	3	0.62	SemiDetached
1575	TIC0422332463_morp0.87.png	2	0.87	Ellipsoidal
1576	TIC0123014200_morp0.653.png	2	0.653	SemiDetached
1577	TIC0238896431_morp0.155.png	1	0.155	Detached
1578	TIC0288027491_morp0.116.png	1	0.116	Detached
1579	TIC0293081694_morp0.659.png	3	0.659	SemiDetached
1580	TIC0453095485_morp0.792.png	2	0.792	OverContact
1581	TIC0164646288_morp0.657.png	2	0.657	SemiDetached
1582	TIC0418527327_morp0.825.png	2	0.825	Ellipsoidal
1583	TIC0362103921_morp0.625.png	0	0.625	SemiDetached
1584	TIC0074528318_morp0.215.png	0	0.215	Detached
1585	TIC0260756218_morp0.357.png	0	0.357	Detached
1586	TIC0326149070_morp0.388.png	1	0.388	Detached
1587	TIC0453784977_morp0.776.png	2	0.776	OverContact
1588	TIC0309828087_morp0.41.png	3	0.41	SemiDetached
1589	TIC0144336221_morp0.832.png	2	0.832	Ellipsoidal
1590	TIC0370678161_morp0.366.png	0	0.366	Detached
1591	TIC0275860377_morp0.258.png	0	0.258	Detached
1592	TIC0029847695_morp0.283.png	0	0.283	Detached
1593	TIC0419994778_morp0.79.png	2	0.79	OverContact
1594	TIC0369334982_morp0.269.png	0	0.269	Detached
1595	TIC0198037741_morp0.659.png	2	0.659	SemiDetached
1596	TIC0364302118_morp0.56.png	3	0.56	SemiDetached
1597	TIC0211116547_morp0.436.png	0	0.436	SemiDetached
1598	TIC0197570458_morp0.105.png	1	0.105	Detached
1599	TIC0456260162_morp0.549.png	3	0.549	SemiDetached
1600	TIC0278706358_morp0.225.png	0	0.225	Detached
1601	TIC0232185093_morp0.185.png	1	0.185	Detached
1602	TIC0224283342_morp0.55.png	0	0.55	SemiDetached
1603	TIC0266770712_morp0.653.png	2	0.653	SemiDetached
1604	TIC0356240274_morp0.547.png	3	0.547	SemiDetached
1605	TIC0202601061_morp0.534.png	3	0.534	SemiDetached
1606	TIC0415345299_morp0.309.png	0	0.309	Detached
1607	TIC0272839425_morp0.908.png	2	0.908	Ellipsoidal
1608	TIC0051155192_morp0.529.png	0	0.529	SemiDetached
1609	TIC0067813700_morp0.562.png	0	0.562	SemiDetached
1610	TIC0241578867_morp0.756.png	2	0.756	OverContact
1611	TIC0173797509_morp0.264.png	0	0.264	Detached
1612	TIC0268305489_morp0.463.png	0	0.463	SemiDetached
1613	TIC0279323859_morp0.572.png	3	0.572	SemiDetached
1614	TIC0167891342_morp0.797.png	2	0.797	OverContact
1615	TIC0399144800_morp0.124.png	0	0.124	Detached
1616	TIC0198354443_morp0.74.png	3	0.74	OverContact
1617	TIC0142852841_morp0.185.png	1	0.185	Detached
1618	TIC0392536812_morp0.925.png	2	0.925	Ellipsoidal
1619	TIC0354385277_morp0.526.png	3	0.526	SemiDetached
1620	TIC0122330743_morp0.513.png	0	0.513	SemiDetached
1621	TIC0232629077_morp0.159.png	1	0.159	Detached
1622	TIC0272489100_morp0.501.png	3	0.501	SemiDetached
1623	TIC0459894730_morp0.097.png	1	0.097	Detached
1624	TIC0210116141_morp0.534.png	0	0.534	SemiDetached
1625	TIC0140691463_morp0.3.png	1	0.3	Detached
1626	TIC0320173862_morp0.544.png	3	0.544	SemiDetached
1627	TIC0148392309_morp0.513.png	0	0.513	SemiDetached
1628	TIC0316249183_morp0.26.png	1	0.26	Detached
1629	TIC0238917338_morp0.633.png	3	0.633	SemiDetached
1630	TIC0445069009_morp0.569.png	3	0.569	SemiDetached
1631	TIC0318357083_morp0.417.png	1	0.417	SemiDetached
1632	TIC0229940491_morp0.064.png	1	0.064	Detached
1633	TIC0291320884_morp0.57.png	3	0.57	SemiDetached
1634	TIC0400445441_morp0.839.png	3	0.839	Ellipsoidal
1635	TIC0181233908_morp0.633.png	3	0.633	SemiDetached
1636	TIC0344031627_morp0.727.png	0	0.727	OverContact
1637	TIC0162585282_morp0.594.png	3	0.594	SemiDetached
1638	TIC0229143092_morp0.921.png	2	0.921	Ellipsoidal
1639	TIC0263925187_morp0.529.png	3	0.529	SemiDetached
1640	TIC0350445771_morp0.232.png	1	0.232	Detached
1641	TIC0035481236_morp0.618.png	3	0.618	SemiDetached
1642	TIC0296780789_morp0.02.png	1	0.02	Detached
1643	TIC0443055162_morp0.21.png	1	0.21	Detached
1644	TIC0041998476_morp0.36.png	0	0.36	Detached
1645	TIC0233964642_morp0.054.png	1	0.054	Detached
1646	TIC0142109430_morp0.821.png	2	0.821	Ellipsoidal
1647	TIC0275083922_morp0.204.png	1	0.204	Detached
1648	TIC0322347559_morp0.465.png	2	0.465	SemiDetached
1649	TIC0437241830_morp0.616.png	3	0.616	SemiDetached
1650	TIC0169814134_morp0.827.png	2	0.827	Ellipsoidal
1651	TIC0349763482_morp0.125.png	1	0.125	Detached
1652	TIC0150101476_morp0.411.png	0	0.411	SemiDetached
1653	TIC0270219706_morp0.463.png	0	0.463	SemiDetached
1654	TIC0164720673_morp0.889.png	2	0.889	Ellipsoidal
1655	TIC0280110726_morp0.285.png	0	0.285	Detached
1656	TIC0372366518_morp0.82.png	2	0.82	Ellipsoidal
1657	TIC0289969374_morp0.738.png	2	0.738	OverContact
1658	TIC0281486906_morp0.287.png	1	0.287	Detached
1659	TIC0436103335_morp0.424.png	2	0.424	SemiDetached
1660	TIC0044790502_morp0.699.png	2	0.699	SemiDetached
1661	TIC0233679640_morp0.66.png	3	0.66	SemiDetached
1662	TIC0049534600_morp0.166.png	1	0.166	Detached
1663	TIC0121156576_morp0.428.png	1	0.428	SemiDetached
1664	TIC0346073081_morp0.751.png	2	0.751	OverContact
1665	TIC0307990280_morp0.932.png	2	0.932	Ellipsoidal
1666	TIC0112098034_morp0.394.png	0	0.394	Detached
1667	TIC0093911780_morp0.28.png	0	0.28	Detached
1668	TIC0461271719_morp0.512.png	2	0.512	SemiDetached
1669	TIC0308751185_morp0.94.png	2	0.94	Ellipsoidal
1670	TIC0138888894_morp0.822.png	3	0.822	Ellipsoidal
1671	TIC0165371937_morp0.603.png	3	0.603	SemiDetached
1672	TIC0332600127_morp0.676.png	3	0.676	SemiDetached
1673	TIC0311128363_morp0.539.png	3	0.539	SemiDetached
1674	TIC0120684604_morp0.479.png	3	0.479	SemiDetached
1675	TIC0320524751_morp0.13.png	1	0.13	Detached
1676	TIC0297899564_morp0.112.png	0	0.112	Detached
1677	TIC0071531463_morp0.204.png	0	0.204	Detached
1678	TIC0122606463_morp0.25.png	1	0.25	Detached
1679	TIC0157273321_morp0.535.png	3	0.535	SemiDetached
1680	TIC0257002707_morp1.023.png	2	1.023	Ellipsoidal
1681	TIC0294092966_morp0.673.png	3	0.673	SemiDetached
1682	TIC0398763011_morp0.452.png	1	0.452	SemiDetached
1683	TIC0081702112_morp0.316.png	1	0.316	Detached
1684	TIC0120602501_morp0.078.png	1	0.078	Detached
1685	TIC0156563222_morp0.75.png	2	0.75	OverContact
1686	TIC0266769522_morp0.735.png	2	0.735	OverContact
1687	TIC0067982365_morp0.364.png	1	0.364	Detached
1688	TIC0365936982_morp0.232.png	0	0.232	Detached
1689	TIC0149990841_morp0.165.png	1	0.165	Detached
1690	TIC0405034090_morp0.933.png	2	0.933	Ellipsoidal
1691	TIC0294601335_morp0.734.png	3	0.734	OverContact
1692	TIC0294206967_morp0.483.png	1	0.483	SemiDetached
1693	TIC0408256672_morp0.727.png	2	0.727	OverContact
1694	TIC0321857016_morp0.198.png	1	0.198	Detached
1695	TIC0272609309_morp0.634.png	3	0.634	SemiDetached
1696	TIC0196896001_morp0.341.png	0	0.341	Detached
1697	TIC0375853985_morp0.516.png	3	0.516	SemiDetached
1698	TIC0219998089_morp0.337.png	0	0.337	Detached
1699	TIC0199612934_morp0.916.png	2	0.916	Ellipsoidal
1700	TIC0158579379_morp0.587.png	3	0.587	SemiDetached
1701	TIC0348770361_morp0.489.png	1	0.489	SemiDetached
1702	TIC0460820330_morp0.199.png	1	0.199	Detached
1703	TIC0147686743_morp0.155.png	1	0.155	Detached
1704	TIC0236046394_morp0.678.png	3	0.678	SemiDetached
1705	TIC0090616971_morp0.424.png	0	0.424	SemiDetached
1706	TIC0139378834_morp0.52.png	3	0.52	SemiDetached
1707	TIC0260161144_morp0.458.png	0	0.458	SemiDetached
1708	TIC0161083755_morp0.913.png	2	0.913	Ellipsoidal
1709	TIC0053847727_morp0.29.png	1	0.29	Detached
1710	TIC0160492551_morp0.708.png	3	0.708	OverContact
1711	TIC0273778807_morp0.973.png	2	0.973	Ellipsoidal
1712	TIC0164375251_morp0.729.png	2	0.729	OverContact
1713	TIC0399253092_morp0.294.png	0	0.294	Detached
1714	TIC0136879755_morp0.375.png	3	0.375	Detached
1715	TIC0103777040_morp0.652.png	0	0.652	SemiDetached
1716	TIC0198181552_morp0.338.png	1	0.338	Detached
1717	TIC0063074282_morp0.408.png	0	0.408	SemiDetached
1718	TIC0401946845_morp0.929.png	2	0.929	Ellipsoidal
1719	TIC0347506869_morp0.413.png	0	0.413	SemiDetached
1720	TIC0079225651_morp0.441.png	3	0.441	SemiDetached
1721	TIC0122446960_morp0.07.png	1	0.07	Detached
1722	TIC0240154683_morp0.495.png	0	0.495	SemiDetached
1723	TIC0062257830_morp0.544.png	3	0.544	SemiDetached
1724	TIC0405177882_morp0.132.png	1	0.132	Detached
1725	TIC0310170268_morp0.067.png	1	0.067	Detached
1726	TIC0365717153_morp0.139.png	1	0.139	Detached
1727	TIC0201924791_morp0.099.png	1	0.099	Detached
1728	TIC0193831684_morp0.561.png	0	0.561	SemiDetached
1729	TIC0055602946_morp0.313.png	1	0.313	Detached
1730	TIC0055383975_morp0.034.png	1	0.034	Detached
1731	TIC0408474216_morp0.309.png	0	0.309	Detached
1732	TIC0116380226_morp0.14.png	1	0.14	Detached
1733	TIC0354023414_morp0.551.png	3	0.551	SemiDetached
1734	TIC0219016721_morp0.688.png	2	0.688	SemiDetached
1735	TIC0184176428_morp0.603.png	3	0.603	SemiDetached
1736	TIC0311945765_morp0.646.png	2	0.646	SemiDetached
1737	TIC0340110295_morp0.897.png	2	0.897	Ellipsoidal
1738	TIC0372816629_morp0.801.png	2	0.801	Ellipsoidal
1739	TIC0102169275_morp0.196.png	1	0.196	Detached
1740	TIC0022120766_morp0.683.png	2	0.683	SemiDetached
1741	TIC0337094559_morp0.607.png	3	0.607	SemiDetached
1742	TIC0303843296_morp0.937.png	2	0.937	Ellipsoidal
1743	TIC0176937887_morp0.539.png	3	0.539	SemiDetached
1744	TIC0309809572_morp0.852.png	2	0.852	Ellipsoidal
1745	TIC0117544915_morp0.513.png	3	0.513	SemiDetached
1746	TIC0279401848_morp0.724.png	2	0.724	OverContact
1747	TIC0083905462_morp0.339.png	0	0.339	Detached
1748	TIC0408068720_morp0.524.png	3	0.524	SemiDetached
1749	TIC0039011225_morp0.36.png	0	0.36	Detached
1750	TIC0164752991_morp0.327.png	0	0.327	Detached
1751	TIC0167671107_morp0.377.png	1	0.377	Detached
1752	TIC0150361911_morp0.461.png	0	0.461	SemiDetached
1753	TIC0274238240_morp0.371.png	1	0.371	Detached
1754	TIC0300871545_morp0.197.png	1	0.197	Detached
1755	TIC0238872494_morp0.342.png	0	0.342	Detached
1756	TIC0099920728_morp0.341.png	3	0.341	Detached
1757	TIC0193545440_morp0.593.png	2	0.593	SemiDetached
1758	TIC0144000467_morp0.149.png	1	0.149	Detached
1759	TIC0386437695_morp0.346.png	1	0.346	Detached
1760	TIC0441613385_morp0.455.png	3	0.455	SemiDetached
1761	TIC0088977253_morp0.217.png	1	0.217	Detached
1762	TIC0370960295_morp0.873.png	2	0.873	Ellipsoidal
1763	TIC0094368565_morp0.162.png	1	0.162	Detached
1764	TIC0336485975_morp0.736.png	2	0.736	OverContact
1765	TIC0336931938_morp0.788.png	2	0.788	OverContact
1766	TIC0099013269_morp0.321.png	1	0.321	Detached
1767	TIC0287669537_morp0.579.png	3	0.579	SemiDetached
1768	TIC0202442982_morp0.342.png	1	0.342	Detached
1769	TIC0275575030_morp0.755.png	2	0.755	OverContact
1770	TIC0380618882_morp0.25.png	0	0.25	Detached
1771	TIC0116374184_morp0.497.png	3	0.497	SemiDetached
1772	TIC0255567460_morp0.08.png	1	0.08	Detached
1773	TIC0289564387_morp0.561.png	3	0.561	SemiDetached
1774	TIC0142047616_morp0.547.png	3	0.547	SemiDetached
1775	TIC0050897998_morp0.621.png	3	0.621	SemiDetached
1776	TIC0382028425_morp0.353.png	1	0.353	Detached
1777	TIC0379806358_morp0.722.png	2	0.722	OverContact
1778	TIC0152825521_morp0.583.png	3	0.583	SemiDetached
1779	TIC0459293335_morp0.486.png	0	0.486	SemiDetached
1780	TIC0296084068_morp0.024.png	1	0.024	Detached
1781	TIC0121119758_morp0.755.png	3	0.755	OverContact
1782	TIC0427063387_morp0.478.png	3	0.478	SemiDetached
1783	TIC0343667351_morp0.57.png	3	0.57	SemiDetached
1784	TIC0030993392_morp0.289.png	0	0.289	Detached
1785	TIC0286380389_morp0.545.png	3	0.545	SemiDetached
1786	TIC0343661464_morp0.676.png	2	0.676	SemiDetached
1787	TIC0052280468_morp0.312.png	0	0.312	Detached
1788	TIC0388244501_morp0.959.png	2	0.959	Ellipsoidal
1789	TIC0201293780_morp0.447.png	3	0.447	SemiDetached
1790	TIC0421361060_morp0.494.png	0	0.494	SemiDetached
1791	TIC0139349813_morp0.22.png	0	0.22	Detached
1792	TIC0276105676_morp0.619.png	0	0.619	SemiDetached
1793	TIC0036734222_morp0.439.png	1	0.439	SemiDetached
1794	TIC0365059891_morp0.065.png	1	0.065	Detached
1795	TIC0349907707_morp0.647.png	3	0.647	SemiDetached
1796	TIC0198382838_morp0.024.png	0	0.024	Detached
1797	TIC0082337809_morp0.214.png	1	0.214	Detached
1798	TIC0063588946_morp0.163.png	1	0.163	Detached
1799	TIC0157018051_morp0.079.png	1	0.079	Detached
1800	TIC0142262969_morp0.086.png	1	0.086	Detached
1801	TIC0089045042_morp0.088.png	1	0.088	Detached
1802	TIC0129913061_morp0.653.png	3	0.653	SemiDetached
1803	TIC0302627455_morp0.607.png	3	0.607	SemiDetached
1804	TIC0329118239_morp0.556.png	3	0.556	SemiDetached
1805	TIC0352979549_morp0.538.png	3	0.538	SemiDetached
1806	TIC0135088521_morp0.459.png	0	0.459	SemiDetached
1807	TIC0438790188_morp0.37.png	0	0.37	Detached
1808	TIC0120251815_morp0.576.png	3	0.576	SemiDetached
1809	TIC0393344055_morp0.6.png	3	0.6	SemiDetached
1810	TIC0279254042_morp0.624.png	3	0.624	SemiDetached
1811	TIC0175182754_morp0.337.png	3	0.337	Detached
1812	TIC0426803687_morp0.659.png	2	0.659	SemiDetached
1813	TIC0262412046_morp0.563.png	3	0.563	SemiDetached
1814	TIC0229750058_morp0.146.png	1	0.146	Detached
1815	TIC0228760807_morp0.511.png	3	0.511	SemiDetached
1816	TIC0425594181_morp0.253.png	1	0.253	Detached
1817	TIC0467113954_morp0.11.png	1	0.11	Detached
1818	TIC0150031040_morp0.256.png	0	0.256	Detached
1819	TIC0401869914_morp0.556.png	3	0.556	SemiDetached
1820	TIC0284611896_morp0.201.png	1	0.201	Detached
1821	TIC0330847328_morp0.13.png	1	0.13	Detached
1822	TIC0229495981_morp0.204.png	1	0.204	Detached
